1001	5.697
1002	5.575
1003	5.583
1004	5.346
1005	5.619
1006	5.462
1007	4.522
1008	5.337
1009	5.908
1010	5.105
1011	5.619
1012	5.752
1013	4.505
1014	5.379
1015	6.091
1016	4.82
1017	5.555
1018	2.881
1019	5.515
1020	5.327
1021	5.42
1022	4.952
1023	5.707
1024	5.519
1025	5.299
1026	5.374
1027	5.406
1028	5.187
1029	5.56
1030	5.648
1031	5.389
1032	6.121
1033	5.183
1034	4.833
1035	5.519
1036	5.402
1037	5.435
1038	5.628
1039	5.661
1040	5.885
1041	5.84
1042	5.48
1043	5.597
1044	4.732
1045	5.416
1046	5.686
1047	5.411
1048	5.219
1049	5.497
1050	5.383
1051	4.902
1052	6.128
1053	5.264
1054	5.229
1055	5.479
1056	5.64
1057	5.025
1058	5.757
1059	5.561
1060	5.521
1061	5.326
1062	5.393
1063	5.466
1064	5.365
1065	5.508
1066	5.79
1067	6.534
1068	5.586
1069	5.869
1070	5.996
1071	5.266
1072	5.165
1073	5.293
1074	5.785
1075	5.565
1076	5.342
1077	5.829
1078	5.99
1079	5.407
1080	5.958
1081	5.248
1082	5.453
1083	5.378
1084	5.658
1085	5.455
1086	5.529
1087	5.638
1088	5.567
1089	4.957
1090	5.455
1091	5.521
1092	5.132
1093	4.078
1094	4.952
1095	5.742
1096	5.741
1097	5.605
1098	5.685
1099	5.488
1100	4.875
1101	4.943
1102	5.428
1103	6.575
1104	5.183
1105	4.388
1106	5.065
1107	5.855
1108	5.57
1109	5.358
1110	5.329
1111	5.524
1112	5.231
1113	5.774
1114	5.224
1115	4.823
1116	5.457
1117	5.531
1118	5.004
1119	5.963
1120	5.009
1121	5.63
1122	5.666
1123	5.238
1124	5.743
1125	5.13
1126	5.221
1127	5.738
1128	5.103
1129	5.631
1130	5.401
1131	6.229
1132	5.608
1133	5.549
1134	5.447
1135	5.473
1136	4.877
1137	5.653
1138	5.337
1139	5.256
1140	5.079
1141	5.401
1142	5.102
1143	6.263
1144	5.974
1145	5.917
1146	5.375
1147	5.711
1148	5.021
1149	5.851
1150	5.312
1151	5.618
1152	4.434
1153	5.552
1154	5.675
1155	5.113
1156	5.692
1157	5.543
1158	5.579
1159	5.496
1160	5.01
1161	5.229
1162	5.873
1163	5.618
1164	5.186
1165	4.67
1166	5.371
1167	6.436
1168	4.345
1169	5.627
1170	5.694
1171	5.258
1172	5.384
1173	5.991
1174	5.583
1175	5.895
1176	5.689
1177	5.445
1178	5.712
1179	5.958
1180	5.795
1181	5.759
1182	5.095
1183	5.731
1184	5.457
1185	4.196
1186	5.438
1187	5.363
1188	5.934
1189	5.525
1190	5.531
1191	4.903
1192	5.331
1193	5.453
1194	5.235
1195	5.184
1196	5.437
1197	5.555
1198	5.171
1199	5.764
1200	5.402
1201	5.317
1202	5.181
1203	5.404
1204	5.556
1205	5.715
1206	5.46
1207	5.863
1208	5.942
1209	5.055
1210	6.182
1211	5.624
1212	5.335
1213	6.549
1214	5.625
1215	5.307
1216	5.044
1217	5.801
1218	5.397
1219	5.48
1220	5.521
1221	5.446
1222	5.768
1223	5.47
1224	5.508
1225	5.085
1226	5.277
1227	6.071
1228	4.494
1229	5.849
1230	4.931
1231	5.519
1232	5.229
1233	5.204
1234	5.383
1235	5.114
1236	5.272
1237	5.531
1238	5.29
1239	6.122
1240	5.525
1241	5.826
1242	5.34
1243	5.288
1244	5.306
1245	5.815
1246	4.914
1247	5.417
1248	5.292
1249	5.203
1250	5.186
1251	5.103
1252	5.615
1253	5.287
1254	5.086
1255	5.403
1256	5.773
1257	5.9
1258	5.51
1259	5.762
1260	5.755
1261	5.616
1262	5.766
1263	5.415
1264	5.651
1265	5.765
1266	5.316
1267	5.7
1268	5.427
1269	4.953
1270	5.844
1271	5.462
1272	5.64
1273	5.452
1274	5.58
1275	2.08
1276	5.714
1277	6.083
1278	4.953
1279	5.011
1280	5.452
1281	5.575
1282	5.701
1283	5.469
1284	5.791
1285	5.296
1286	5.641
1287	5.429
1288	5.584
1289	5.597
1290	5.526
1291	5.197
1292	5.719
1293	5.189
1294	5.297
1295	5.568
1296	5.608
1297	5.635
1298	5.691
1299	5.449
1300	5.266
1301	5.788
1302	5.322
1303	5.696
1304	5.277
1305	5.52
1306	4.429
1307	5.643
1308	5.684
1309	4.96
1310	5.661
1311	5.619
1312	5.544
1313	5.706
1314	6.234
1315	5.511
1316	5.657
1317	6.372
1318	5.531
1319	5.641
1320	5.63
1321	5.526
1322	5.516
1323	5.464
1324	5.158
1325	4.796
1326	5.478
1327	5.776
1328	4.673
1329	9.628
1330	5.874
1331	5.258
1332	5.319
1333	5.522
1334	5.791
1335	6.315
1336	4.771
1337	6.01
1338	4.822
1339	5.609
1340	5.579
1341	5.243
1342	5.858
1343	5.053
1344	5.44
1345	5.925
1346	5.561
1347	4.895
1348	5.824
1349	5.159
1350	5.347
1351	5.61
1352	5.723
1353	5.403
1354	5.532
1355	5.785
1356	5.41
1357	5.677
1358	5.273
1359	5.614
1360	5.002
1361	5.484
1362	5.029
1363	5.263
1364	5.136
1365	5.29
1366	5.159
1367	5.268
1368	5.753
1369	5.402
1370	4.88
1371	5.509
1372	5.595
1373	4.884
1374	5.948
1375	5.83
1376	6.235
1377	5.048
1378	5.044
1379	5.675
1380	5.842
1381	5.292
1382	5.626
1383	5.782
1384	6.075
1385	5.623
1386	5.767
1387	5.688
1388	5.429
1389	5.687
1390	5.335
1391	5.796
1392	5.352
1393	5.182
1394	5.248
1395	4.909
1396	5.594
1397	5.694
1398	5.665
1399	5.521
1400	5.326
1401	6.207
1402	5.936
1403	5.716
1404	4.951
1405	5.595
1406	5.226
1407	5.691
1408	3.886
1409	5.17
1410	5.417
1411	5.674
1412	5.74
1413	5.052
1414	4.438
1415	5.451
1416	5.9
1417	5.593
1418	5.323
1419	6.027
1420	5.573
1421	5.472
1422	5.256
1423	5.615
1424	6.177
1425	5.166
1426	5.415
1427	5.326
1428	5.501
1429	5.494
1430	5.237
1431	5.751
1432	5.932
1433	5.877
1434	5.611
1435	5.685
1436	5.373
1437	6.03
1438	6.042
1439	5.735
1440	5.496
1441	5.66
1442	5.714
1443	4.883
1444	5.16
1445	5.345
1446	5.592
1447	5.481
1448	5.657
1449	5.82
1450	5.497
1451	5.59
1452	5.411
1453	5.227
1454	6.613
1455	5.735
1456	5.237
1457	4.889
1458	5.66
1459	5.342
1460	5.447
1461	5.191
1462	5.183
1463	5.65
1464	5.44
1465	5.589
1466	5.571
1467	5.569
1468	5.609
1469	5.917
1470	5.536
1471	5.487
1472	5.504
1473	5.334
1474	6.2
1475	5.396
1476	5.47
1477	5.795
1478	5.39
1479	7.422
1480	5.486
1481	5.633
1482	5.545
1483	5.715
1484	5.614
1485	5.961
1486	5.306
1487	5.452
1488	5.47
1489	5.704
1490	5.759
1491	5.291
1492	5.196
1493	4.982
1494	5.398
1495	5.562
1496	5.587
1497	5.725
1498	5.657
1499	5.797
1500	8.158
1501	5.608
1502	5.52
1503	5.077
1504	5.168
1505	5.196
1506	5.269
1507	5.384
1508	5.065
1509	5.609
1510	5.644
1511	5.357
1512	5.707
1513	5.532
1514	5.274
1515	5.833
1516	5.498
1517	5.032
1518	5.18
1519	5.386
1520	6.018
1521	5.301
1522	5.534
1523	5.016
1524	4.668
1525	5.645
1526	5.645
1527	5.825
1528	5.02
1529	4.438
1530	5.19
1531	5.727
1532	5.702
1533	5.358
1534	5.915
1535	6.069
1536	5.312
1537	5.129
1538	5.547
1539	5.666
1540	5.587
1541	5.518
1542	5.521
1543	5.59
1544	6.044
1545	5.777
1546	5.356
1547	4.236
1548	5.333
1549	5.328
1550	5.767
1551	5.8
1552	5.579
1553	5.539
1554	6.022
1555	5.642
1556	5.081
1557	5.172
1558	5.479
1559	5.491
1560	5.459
1561	5.215
1562	5.903
1563	5.561
1564	5.769
1565	6.195
1566	5.398
1567	5.866
1568	5.72
1569	5.649
1570	5.105
1571	5.796
1572	5.47
1573	5.556
1574	5.75
1575	5.375
1576	5.546
1577	5.437
1578	5.668
1579	5.56
1580	5.517
1581	6.712
1582	5.658
1583	5.446
1584	5.506
1585	5.576
1586	5.506
1587	5.756
1588	5.666
1589	5.076
1590	6.277
1591	6.003
1592	5.649
1593	5.611
1594	5.87
1595	5.498
1596	5.291
1597	5.821
1598	5.451
1599	5.847
1600	5.772
1601	5.714
1602	5.285
1603	5.15
1604	4.755
1605	5.93
1606	5.392
1607	5.646
1608	5.578
1609	5.797
1610	5.651
1611	4.87
1612	5.179
1613	5.393
1614	5.356
1615	5.115
1616	4.309
1617	5.616
1618	5.164
1619	5.501
1620	5.395
1621	5.621
1622	5.23
1623	5.487
1624	5.863
1625	5.911
1626	5.354
1627	5.051
1628	5.75
1629	5.47
1630	5.316
1631	4.762
1632	6.215
1633	5.959
1634	5.217
1635	5.494
1636	5.888
1637	5.135
1638	5.633
1639	5.666
1640	5.218
1641	5.535
1642	5.396
1643	4.921
1644	5.538
1645	5.261
1646	5.413
1647	5.013
1648	5.267
1649	4.972
1650	5.524
1651	5.442
1652	5.508
1653	5.019
1654	5.077
1655	5.356
1656	4.885
1657	5.69
1658	5.777
1659	5.681
1660	5.038
1661	5.584
1662	6.317
1663	5.192
1664	6.276
1665	5.562
1666	10.46
1667	5.86
1668	5.496
1669	5.585
1670	5.436
1671	5.731
1672	5.372
1673	5.674
1674	5.325
1675	5.706
1676	5.262
1677	5.528
1678	5.604
1679	5.318
1680	5.625
1681	5.246
1682	5.46
1683	5.195
1684	5.552
1685	5.5
1686	5.803
1687	5.967
1688	5.733
1689	5.163
1690	5.507
1691	5.285
1692	5.571
1693	4.936
1694	5.807
1695	5.449
1696	4.801
1697	5.818
1698	6.341
1699	5.63
1700	5.352
1701	5.525
1702	5.51
1703	6.617
1704	5.419
1705	5.282
1706	5.553
1707	0.2029
1708	5.829
1709	5.666
1710	5.384
1711	4.942
1712	5.546
1713	5.873
1714	5.652
1715	5.749
1716	5.489
1717	5.449
1718	5.577
1719	5.505
1720	5.438
1721	5.494
1722	5.554
1723	5.625
1724	5.564
1725	5.856
1726	5.026
1727	5.74
1728	5.354
1729	5.336
1730	5.79
1731	5.731
1732	5.5
1733	5.068
1734	5.693
1735	4.78
1736	5.824
1737	5.897
1738	5.493
1739	5.746
1740	5.976
1741	5.048
1742	5.572
1743	5.34
1744	5.536
1745	5.707
1746	6.079
1747	5.616
1748	5.885
1749	5.242
1750	4.948
1751	5.729
1752	5.35
1753	5.54
1754	5.168
1755	7.244
1756	5.269
1757	5.244
1758	5.185
1759	5.55
1760	5.338
1761	4.283
1762	5.444
1763	5.38
1764	4.921
1765	5.429
1766	5.023
1767	5.571
1768	5.928
1769	5.559
1770	5.066
1771	5.342
1772	5.137
1773	5.816
1774	5.837
1775	5.71
1776	5.103
1777	5.563
1778	5.068
1779	5.797
1780	5.937
1781	5.398
1782	5.442
1783	4.856
1784	5.339
1785	5.619
1786	5.737
1787	5.288
1788	5.434
1789	5.409
1790	5.538
1791	5.553
1792	5.82
1793	5.306
1794	5.669
1795	5.579
1796	5.48
1797	5.085
1798	5.663
1799	5.707
1800	5.446
1801	5.665
1802	5.383
1803	5.666
1804	5.502
1805	5.814
1806	5.582
1807	5.169
1808	6.024
1809	6.104
1810	5.815
1811	5.624
1812	5.55
1813	5.772
1814	5.443
1815	4.797
1816	5.641
1817	5.485
1818	5.284
1819	5.241
1820	5.621
1821	5.764
1822	5.776
1823	5.513
1824	4.996
1825	5.556
1826	5.586
1827	5.731
1828	5.155
1829	5.319
1830	5.285
1831	5.471
1832	5.491
1833	5.587
1834	5.058
1835	5.613
1836	5.634
1837	5.561
1838	5.416
1839	5.634
1840	5.435
1841	4.764
1842	5.926
1843	5.552
1844	5.427
1845	5.601
1846	5.621
1847	5.464
1848	5.222
1849	5.919
1850	5.483
1851	5.425
1852	5.615
1853	5.739
1854	5.01
1855	5.583
1856	5.524
1857	5.464
1858	5.581
1859	5.266
1860	4.824
1861	5.566
1862	5.807
1863	5.146
1864	5.643
1865	5.484
1866	5.74
1867	5.264
1868	6.442
1869	5.455
1870	4.928
1871	4.762
1872	6.104
1873	5.921
1874	5.08
1875	5.591
1876	5.322
1877	5.355
1878	5.249
1879	5.825
1880	5.635
1881	5.466
1882	5.502
1883	7.752
1884	5.315
1885	5.977
1886	5.653
1887	5.74
1888	5.345
1889	5.117
1890	5.66
1891	5.866
1892	5.602
1893	4.977
1894	5.418
1895	5.749
1896	5.664
1897	6.003
1898	5.754
1899	5.883
1900	5.897
1901	5.701
1902	5.564
1903	5.671
1904	5.109
1905	5.392
1906	5.779
1907	5.857
1908	5.802
1909	5.628
1910	5.489
1911	5.019
1912	5.59
1913	5.115
1914	5.351
1915	5.636
1916	5.674
1917	5.625
1918	5.379
1919	5.448
1920	5.592
1921	5.366
1922	5.745
1923	5.326
1924	5.155
1925	5.779
1926	5.949
1927	4.51
1928	5.332
1929	5.439
1930	5.16
1931	5.558
1932	5.784
1933	6.042
1934	5.612
1935	5.016
1936	5.531
1937	5.404
1938	5.621
1939	6.188
1940	5.665
1941	5.46
1942	5.192
1943	4.296
1944	5.462
1945	5.875
1946	5.472
1947	5.403
1948	5.938
1949	4.723
1950	5.603
1951	5.641
1952	5.279
1953	5.424
1954	5.694
1955	5.443
1956	6.23
1957	5.568
1958	5.732
1959	5.252
1960	5.826
1961	6.037
1962	5.682
1963	5.148
1964	5.58
1965	4.673
1966	6.623
1967	5.057
1968	5.33
1969	5.218
1970	5.68
1971	5.356
1972	6.1
1973	5.209
1974	6.148
1975	5.646
1976	5.476
1977	5.697
1978	5.639
1979	5.961
1980	5.574
1981	5.713
1982	5.863
1983	5.875
1984	5.425
1985	5.603
1986	5.473
1987	5.644
1988	5.45
1989	5.683
1990	5.318
1991	5.749
1992	5.516
1993	4.847
1994	5.728
1995	5.227
1996	5.463
1997	6.066
1998	5.498
1999	5.6
2000	5.045
2001	5.599
2002	5.687
2003	5.786
2004	5.36
2005	5.238
2006	5.52
2007	6.306
2008	5.366
2009	5.017
2010	5.594
2011	5.733
2012	5.472
2013	5.235
2014	3.937
2015	5.948
2016	5.653
2017	6.265
2018	5.811
2019	5.587
2020	5.751
2021	5.471
2022	4.939
2023	5.317
2024	3.427
2025	5.786
2026	5.553
2027	5.605
2028	5.371
2029	5.797
2030	5.426
2031	5.645
2032	5.269
2033	5.334
2034	5.316
2035	6.003
2036	5.394
2037	5.72
2038	4.999
2039	6.393
2040	5.006
2041	5.539
2042	4.218
2043	5.65
2044	5.626
2045	5.698
2046	5.657
2047	5.756
2048	5.911
2049	5.72
2050	5.56
2051	5.624
2052	5.692
2053	5.599
2054	5.662
2055	5.202
2056	5.505
2057	5.149
2058	5.152
2059	5.7
2060	5.71
2061	5.029
2062	6.011
2063	5.57
2064	5.756
2065	5.584
2066	6.276
2067	5.385
2068	5.446
2069	5.548
2070	5.081
2071	5.668
2072	5.138
2073	5.584
2074	5.555
2075	5.373
2076	6.511
2077	5.64
2078	5.112
2079	5.62
2080	5.247
2081	5.466
2082	5.507
2083	5.347
2084	5.285
2085	5.534
2086	5.59
2087	5.656
2088	5.549
2089	5.358
2090	5.344
2091	5.34
2092	5.62
2093	5.685
2094	5.613
2095	4.938
2096	5.151
2097	5.841
2098	5.766
2099	5.823
2100	5.682
2101	5.346
2102	5.434
2103	5.94
2104	5.213
2105	5.518
2106	5.212
2107	5.578
2108	5.844
2109	5.428
2110	5.215
2111	6.201
2112	5.665
2113	5.304
2114	5.355
2115	5.486
2116	5.378
2117	5.815
2118	5.727
2119	4.975
2120	5.127
2121	5.769
2122	5.449
2123	5.401
2124	5.143
2125	5.957
2126	4.954
2127	5.185
2128	5.609
2129	5.325
2130	5.47
2131	5.505
2132	6.363
2133	6.621
2134	5.263
2135	4.565
2136	5.939
2137	5.209
2138	5.995
2139	6.024
2140	5.301
2141	5.51
2142	5.387
2143	5.248
2144	5.1
2145	5.345
2146	5.689
2147	5.685
2148	5.325
2149	5.632
2150	5.297
2151	5.561
2152	5.675
2153	5.743
2154	5.782
2155	5.935
2156	5.688
2157	5.681
2158	5.532
2159	5.611
2160	5.651
2161	5.231
2162	5.53
2163	5.34
2164	6.058
2165	5.473
2166	5.375
2167	5.69
2168	4.954
2169	5.032
2170	5.707
2171	5.563
2172	5.652
2173	5.952
2174	5.703
2175	4.662
2176	5.264
2177	6.021
2178	5.381
2179	5.817
2180	4.589
2181	5.676
2182	5.744
2183	5.711
2184	5.711
2185	5.475
2186	5.578
2187	5.521
2188	6.009
2189	5.664
2190	4.968
2191	5.638
2192	5.552
2193	5.304
2194	5.456
2195	5.178
2196	5.433
2197	5.748
2198	5.704
2199	5.809
2200	5.635
2201	5.704
2202	5.902
2203	5.649
2204	5.584
2205	5.119
2206	6.444
2207	5.688
2208	5.297
2209	5.282
2210	5.41
2211	5.493
2212	5.697
2213	5.475
2214	6.199
2215	5.611
2216	5.707
2217	6.072
2218	5.551
2219	5.939
2220	5.306
2221	5.667
2222	4.563
2223	5.937
2224	5.613
2225	5.286
2226	5.524
2227	5.629
2228	5.784
2229	5.193
2230	5.576
2231	5.173
2232	5.562
2233	5.51
2234	5.307
2235	5.609
2236	4.674
2237	5.253
2238	5.467
2239	5.517
2240	7.296
2241	5.565
2242	4.97
2243	5.528
2244	5.107
2245	5.463
2246	5.898
2247	5.405
